name,Worldwide,year,trailer,watched,,
10E,"$32,413",2019,https://www.youtube.com/results?search_query=10E+trailer&page=&utm_source=opensearch,0,,
Goodland,"$32,140",2018,https://www.youtube.com/results?search_query=Goodland+trailer&page=&utm_source=opensearch,0,,
Desolation Center,"$32,016",2019,https://www.youtube.com/results?search_query=Desolation+Center+trailer&page=&utm_source=opensearch,0,,
"Rio, I Love You 2016 Re-release","$31,982",2016,"https://www.youtube.com/results?search_query=Rio,+I+Love+You+2016+Re-release+trailer&page=&utm_source=opensearch",0,,
Moynihan,"$31,970",2018,https://www.youtube.com/results?search_query=Moynihan+trailer&page=&utm_source=opensearch,0,,
Paths of the Soul,"$31,747",2016,https://www.youtube.com/results?search_query=Paths+of+the+Soul+trailer&page=&utm_source=opensearch,0,,
Gift,"$31,588",2019,https://www.youtube.com/results?search_query=Gift+trailer&page=&utm_source=opensearch,0,,
Signature Move,"$31,551",2017,https://www.youtube.com/results?search_query=Signature+Move+trailer&page=&utm_source=opensearch,0,,
The Cat Rescuers,"$31,540",2019,https://www.youtube.com/results?search_query=The+Cat+Rescuers+trailer&page=&utm_source=opensearch,0,,
Sidemen: Long Road to Glory,"$31,399",2017,https://www.youtube.com/results?search_query=Sidemen:+Long+Road+to+Glory+trailer&page=&utm_source=opensearch,0,,
Mudbound,"$31,389",2017,https://www.youtube.com/results?search_query=Mudbound+trailer&page=&utm_source=opensearch,0,,
Max Winslow and the House of Secrets,"$31,250",2020,https://www.youtube.com/results?search_query=Max+Winslow+and+the+House+of+Secrets+trailer&page=&utm_source=opensearch,0,,
Buddy,"$31,203",2019,https://www.youtube.com/results?search_query=Buddy+trailer&page=&utm_source=opensearch,0,,
7 Witches,"$31,100",2017,https://www.youtube.com/results?search_query=7+Witches+trailer&page=&utm_source=opensearch,0,,
Poor Boy,"$31,031",2018,https://www.youtube.com/results?search_query=Poor+Boy+trailer&page=&utm_source=opensearch,0,,
The Seventh Fire,"$30,977",2016,https://www.youtube.com/results?search_query=The+Seventh+Fire+trailer&page=&utm_source=opensearch,0,,
Lamb,"$30,844",2016,https://www.youtube.com/results?search_query=Lamb+trailer&page=&utm_source=opensearch,0,,
Pasolini 2019 Re-release,"$30,757",2019,https://www.youtube.com/results?search_query=Pasolini+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
After Parkland,"$30,444",2020,https://www.youtube.com/results?search_query=After+Parkland+trailer&page=&utm_source=opensearch,0,,
Los Reyes,"$30,418",2019,https://www.youtube.com/results?search_query=Los+Reyes+trailer&page=&utm_source=opensearch,0,,
Dealt,"$30,414",2017,https://www.youtube.com/results?search_query=Dealt+trailer&page=&utm_source=opensearch,0,,
"Hare Krishna! The Mantra, the Movement and the Swami Who Started It 2017 Re-release","$30,380",2017,"https://www.youtube.com/results?search_query=Hare+Krishna!+The+Mantra,+the+Movement+and+the+Swami+Who+Started+It+2017+Re-release+trailer&page=&utm_source=opensearch",0,,
Heavy Trip,"$30,351",2018,https://www.youtube.com/results?search_query=Heavy+Trip+trailer&page=&utm_source=opensearch,0,,
No Greater Love,"$30,247",2017,https://www.youtube.com/results?search_query=No+Greater+Love+trailer&page=&utm_source=opensearch,0,,
Cold Water,"$30,209",2018,https://www.youtube.com/results?search_query=Cold+Water+trailer&page=&utm_source=opensearch,0,,
Lionel Richie at Glastonbury,"$30,123",2019,https://www.youtube.com/results?search_query=Lionel+Richie+at+Glastonbury+trailer&page=&utm_source=opensearch,0,,
Therapy for a Vampire 2016 Re-release,"$30,115",2016,https://www.youtube.com/results?search_query=Therapy+for+a+Vampire+2016+Re-release+trailer&page=&utm_source=opensearch,0,,
Uncertain,"$29,736",2017,https://www.youtube.com/results?search_query=Uncertain+trailer&page=&utm_source=opensearch,0,,
Memories of Underdevelopment 2018 Re-release,"$29,647",2018,https://www.youtube.com/results?search_query=Memories+of+Underdevelopment+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
The Perfect Race,"$29,644",2019,https://www.youtube.com/results?search_query=The+Perfect+Race+trailer&page=&utm_source=opensearch,0,,
The Eyes of My Mother,"$29,539",2016,https://www.youtube.com/results?search_query=The+Eyes+of+My+Mother+trailer&page=&utm_source=opensearch,0,,
The Best Democracy Money Can Buy,"$29,500",2016,https://www.youtube.com/results?search_query=The+Best+Democracy+Money+Can+Buy+trailer&page=&utm_source=opensearch,0,,
The Dog Wedding,"$29,495",2016,https://www.youtube.com/results?search_query=The+Dog+Wedding+trailer&page=&utm_source=opensearch,0,,
Olympic Dreams,"$29,450",2020,https://www.youtube.com/results?search_query=Olympic+Dreams+trailer&page=&utm_source=opensearch,0,,
Charm City,"$29,335",2018,https://www.youtube.com/results?search_query=Charm+City+trailer&page=&utm_source=opensearch,0,,
Lemon,"$29,258",2017,https://www.youtube.com/results?search_query=Lemon+trailer&page=&utm_source=opensearch,0,,
The Ground Beneath My Feet,"$29,251",2019,https://www.youtube.com/results?search_query=The+Ground+Beneath+My+Feet+trailer&page=&utm_source=opensearch,0,,
Time to Choose,"$29,233",2016,https://www.youtube.com/results?search_query=Time+to+Choose+trailer&page=&utm_source=opensearch,0,,
Buffaloed,"$29,118",2020,https://www.youtube.com/results?search_query=Buffaloed+trailer&page=&utm_source=opensearch,0,,
Batman & Robin 2019 Re-release,"$28,793",2019,https://www.youtube.com/results?search_query=Batman+&+Robin+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
Abe,"$28,657",2020,https://www.youtube.com/results?search_query=Abe+trailer&page=&utm_source=opensearch,0,,
The Transfiguration,"$28,631",2017,https://www.youtube.com/results?search_query=The+Transfiguration+trailer&page=&utm_source=opensearch,0,,
Restoring Tomorrow,"$28,556",2018,https://www.youtube.com/results?search_query=Restoring+Tomorrow+trailer&page=&utm_source=opensearch,0,,
Carrie Pilby,"$28,430",2017,https://www.youtube.com/results?search_query=Carrie+Pilby+trailer&page=&utm_source=opensearch,0,,
"Rabin, the Last Day","$28,411",2016,"https://www.youtube.com/results?search_query=Rabin,+the+Last+Day+trailer&page=&utm_source=opensearch",0,,
The Load,"$28,410",2019,https://www.youtube.com/results?search_query=The+Load+trailer&page=&utm_source=opensearch,0,,
The Strange Ones,"$28,374",2017,https://www.youtube.com/results?search_query=The+Strange+Ones+trailer&page=&utm_source=opensearch,0,,
Take Me to the River,"$28,041",2016,https://www.youtube.com/results?search_query=Take+Me+to+the+River+trailer&page=&utm_source=opensearch,0,,
Quai des Orfèvres 2018 Re-release,"$28,013",2018,https://www.youtube.com/results?search_query=Quai+des+Orfèvres+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
The Amendment,"$27,961",2018,https://www.youtube.com/results?search_query=The+Amendment+trailer&page=&utm_source=opensearch,0,,
Ribbons,"$27,959",2017,https://www.youtube.com/results?search_query=Ribbons+trailer&page=&utm_source=opensearch,0,,
El Norte 2019 Re-release,"$27,920",2019,https://www.youtube.com/results?search_query=El+Norte+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
Radio Dreams,"$27,836",2017,https://www.youtube.com/results?search_query=Radio+Dreams+trailer&page=&utm_source=opensearch,0,,
Bauhaus Spirit: 100 Years of Bauhaus,"$27,768",2019,https://www.youtube.com/results?search_query=Bauhaus+Spirit:+100+Years+of+Bauhaus+trailer&page=&utm_source=opensearch,0,,
30 Years of Garbage: The Garbage Pail Kids Story,"$27,739",2017,https://www.youtube.com/results?search_query=30+Years+of+Garbage:+The+Garbage+Pail+Kids+Story+trailer&page=&utm_source=opensearch,0,,
Senso,"$27,723",2018,https://www.youtube.com/results?search_query=Senso+trailer&page=&utm_source=opensearch,0,,
Kate Plays Christine,"$27,364",2016,https://www.youtube.com/results?search_query=Kate+Plays+Christine+trailer&page=&utm_source=opensearch,0,,
Cane River 2020 Re-release,"$27,317",2020,https://www.youtube.com/results?search_query=Cane+River+2020+Re-release+trailer&page=&utm_source=opensearch,0,,
Unlocking the Cage,"$27,284",2016,https://www.youtube.com/results?search_query=Unlocking+the+Cage+trailer&page=&utm_source=opensearch,0,,
Bronx Gothic,"$27,151",2017,https://www.youtube.com/results?search_query=Bronx+Gothic+trailer&page=&utm_source=opensearch,0,,
"Leaving Home, Coming Home: A Portrait of Robert Frank","$27,073",2019,"https://www.youtube.com/results?search_query=Leaving+Home,+Coming+Home:+A+Portrait+of+Robert+Frank+trailer&page=&utm_source=opensearch",0,,
Mali Blues,"$26,950",2017,https://www.youtube.com/results?search_query=Mali+Blues+trailer&page=&utm_source=opensearch,0,,
A Monster with a Thousand Heads,"$26,865",2016,https://www.youtube.com/results?search_query=A+Monster+with+a+Thousand+Heads+trailer&page=&utm_source=opensearch,0,,
Wrestle,"$26,597",2019,https://www.youtube.com/results?search_query=Wrestle+trailer&page=&utm_source=opensearch,0,,
Milford Graves Full Mantis,"$26,566",2018,https://www.youtube.com/results?search_query=Milford+Graves+Full+Mantis+trailer&page=&utm_source=opensearch,0,,
José,"$26,563",2020,https://www.youtube.com/results?search_query=José+trailer&page=&utm_source=opensearch,0,,
Front Cover,"$26,409",2016,https://www.youtube.com/results?search_query=Front+Cover+trailer&page=&utm_source=opensearch,0,,
At First Light,"$26,338",2018,https://www.youtube.com/results?search_query=At+First+Light+trailer&page=&utm_source=opensearch,0,,
Marlina the Murderer in Four Acts,"$26,331",2018,https://www.youtube.com/results?search_query=Marlina+the+Murderer+in+Four+Acts+trailer&page=&utm_source=opensearch,0,,
Donnybrook,"$26,284",2019,https://www.youtube.com/results?search_query=Donnybrook+trailer&page=&utm_source=opensearch,0,,
The Misandrists,"$26,123",2018,https://www.youtube.com/results?search_query=The+Misandrists+trailer&page=&utm_source=opensearch,0,,
They Call us Monsters,"$26,080",2017,https://www.youtube.com/results?search_query=They+Call+us+Monsters+trailer&page=&utm_source=opensearch,0,,
Ridge Runners,"$26,019",2018,https://www.youtube.com/results?search_query=Ridge+Runners+trailer&page=&utm_source=opensearch,0,,
Jet Trash 2018 Re-release,"$26,002",2018,https://www.youtube.com/results?search_query=Jet+Trash+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Black Mother,"$25,919",2018,https://www.youtube.com/results?search_query=Black+Mother+trailer&page=&utm_source=opensearch,0,,
Women Like Us,"$25,859",2017,https://www.youtube.com/results?search_query=Women+Like+Us+trailer&page=&utm_source=opensearch,0,,
Gurukulam,"$25,651",2016,https://www.youtube.com/results?search_query=Gurukulam+trailer&page=&utm_source=opensearch,0,,
Banjo,"$25,531",2016,https://www.youtube.com/results?search_query=Banjo+trailer&page=&utm_source=opensearch,0,,
Unsubscribe,"$25,488",2020,https://www.youtube.com/results?search_query=Unsubscribe+trailer&page=&utm_source=opensearch,0,,
Kill Command,"$25,427",2016,https://www.youtube.com/results?search_query=Kill+Command+trailer&page=&utm_source=opensearch,0,,
My Brothers' Crossing,"$25,357",2020,https://www.youtube.com/results?search_query=My+Brothers'+Crossing+trailer&page=&utm_source=opensearch,0,,
Disturbing the Peace,"$25,287",2016,https://www.youtube.com/results?search_query=Disturbing+the+Peace+trailer&page=&utm_source=opensearch,0,,
In Search of Fellini,"$25,269",2017,https://www.youtube.com/results?search_query=In+Search+of+Fellini+trailer&page=&utm_source=opensearch,0,,
Vazante,"$25,091",2018,https://www.youtube.com/results?search_query=Vazante+trailer&page=&utm_source=opensearch,0,,
Disappearance at Clifton Hill,"$25,084",2020,https://www.youtube.com/results?search_query=Disappearance+at+Clifton+Hill+trailer&page=&utm_source=opensearch,0,,
The Lucky Man,"$25,015",2017,https://www.youtube.com/results?search_query=The+Lucky+Man+trailer&page=&utm_source=opensearch,0,,
Ugetsu,"$24,959",2017,https://www.youtube.com/results?search_query=Ugetsu+trailer&page=&utm_source=opensearch,0,,
Naples '44,"$24,863",2017,https://www.youtube.com/results?search_query=Naples+'44+trailer&page=&utm_source=opensearch,0,,
An Elephant's Journey,"$24,844",2018,https://www.youtube.com/results?search_query=An+Elephant's+Journey+trailer&page=&utm_source=opensearch,0,,
Madaari,"$24,822",2016,https://www.youtube.com/results?search_query=Madaari+trailer&page=&utm_source=opensearch,0,,
Light from Light,"$24,808",2019,https://www.youtube.com/results?search_query=Light+from+Light+trailer&page=&utm_source=opensearch,0,,
Marius/Fanny/César,"$24,787",2017,https://www.youtube.com/results?search_query=Marius/Fanny/César+trailer&page=&utm_source=opensearch,0,,
Paradise 2017 Re-release,"$24,749",2017,https://www.youtube.com/results?search_query=Paradise+2017+Re-release+trailer&page=&utm_source=opensearch,0,,
Strike,"$24,743",2019,https://www.youtube.com/results?search_query=Strike+trailer&page=&utm_source=opensearch,0,,
Stage Mother,"$24,736",2020,https://www.youtube.com/results?search_query=Stage+Mother+trailer&page=&utm_source=opensearch,0,,
Hyenas,"$24,672",2019,https://www.youtube.com/results?search_query=Hyenas+trailer&page=&utm_source=opensearch,0,,
The Departure,"$24,662",2017,https://www.youtube.com/results?search_query=The+Departure+trailer&page=&utm_source=opensearch,0,,
The Aspern Papers,"$24,554",2019,https://www.youtube.com/results?search_query=The+Aspern+Papers+trailer&page=&utm_source=opensearch,0,,
Too Late to Die Young,"$24,487",2018,https://www.youtube.com/results?search_query=Too+Late+to+Die+Young+trailer&page=&utm_source=opensearch,0,,
Sudden Fear,"$24,476",2016,https://www.youtube.com/results?search_query=Sudden+Fear+trailer&page=&utm_source=opensearch,0,,
Last Days in the Desert,"$24,352",2016,https://www.youtube.com/results?search_query=Last+Days+in+the+Desert+trailer&page=&utm_source=opensearch,0,,
Jasmine,"$24,248",2017,https://www.youtube.com/results?search_query=Jasmine+trailer&page=&utm_source=opensearch,0,,
Heart of Africa,"$24,139",2020,https://www.youtube.com/results?search_query=Heart+of+Africa+trailer&page=&utm_source=opensearch,0,,
Level Up,"$24,083",2016,https://www.youtube.com/results?search_query=Level+Up+trailer&page=&utm_source=opensearch,0,,
Chasing Einstein,"$24,057",2019,https://www.youtube.com/results?search_query=Chasing+Einstein+trailer&page=&utm_source=opensearch,0,,
Steven Universe: The Movie,"$24,012",2019,https://www.youtube.com/results?search_query=Steven+Universe:+The+Movie+trailer&page=&utm_source=opensearch,0,,
The Fiancé,"$23,986",2016,https://www.youtube.com/results?search_query=The+Fiancé+trailer&page=&utm_source=opensearch,0,,
Almost Holy,"$23,957",2016,https://www.youtube.com/results?search_query=Almost+Holy+trailer&page=&utm_source=opensearch,0,,
Simple Creature,"$23,918",2017,https://www.youtube.com/results?search_query=Simple+Creature+trailer&page=&utm_source=opensearch,0,,
Under The Wire,"$23,897",2018,https://www.youtube.com/results?search_query=Under+The+Wire+trailer&page=&utm_source=opensearch,0,,
Vincent N Roxxy,"$23,896",2017,https://www.youtube.com/results?search_query=Vincent+N+Roxxy+trailer&page=&utm_source=opensearch,0,,
Death House,"$23,833",2018,https://www.youtube.com/results?search_query=Death+House+trailer&page=&utm_source=opensearch,0,,
Southbound,"$23,665",2016,https://www.youtube.com/results?search_query=Southbound+trailer&page=&utm_source=opensearch,0,,
Good Kids,"$23,627",2016,https://www.youtube.com/results?search_query=Good+Kids+trailer&page=&utm_source=opensearch,0,,
"Phoenix, Oregon","$23,613",2020,"https://www.youtube.com/results?search_query=Phoenix,+Oregon+trailer&page=&utm_source=opensearch",0,,
"A Woman, a Part","$23,562",2017,"https://www.youtube.com/results?search_query=A+Woman,+a+Part+trailer&page=&utm_source=opensearch",0,,
An Evening with Beverly Luff Linn,"$23,515",2018,https://www.youtube.com/results?search_query=An+Evening+with+Beverly+Luff+Linn+trailer&page=&utm_source=opensearch,0,,
The Hill Chris Climbed: The Gridiron Heroes Story,"$23,487",2016,https://www.youtube.com/results?search_query=The+Hill+Chris+Climbed:+The+Gridiron+Heroes+Story+trailer&page=&utm_source=opensearch,0,,
Letter from Masanjia,"$23,481",2018,https://www.youtube.com/results?search_query=Letter+from+Masanjia+trailer&page=&utm_source=opensearch,0,,
Robert the Bruce,"$23,425",2019,https://www.youtube.com/results?search_query=Robert+the+Bruce+trailer&page=&utm_source=opensearch,0,,
For Ahkeem,"$23,136",2017,https://www.youtube.com/results?search_query=For+Ahkeem+trailer&page=&utm_source=opensearch,0,,
